chr,start,end,arm,gc,map,filtered.bases
chrX,101000001,102000000,Xq,0.399663,0.799439740625268,0
chrX,102000001,103000000,Xq,0.404481,0.954887852821807,0
chrX,103000001,104000000,Xq,0.406838,0.914186683243832,0
chrX,104000001,105000000,Xq,0.373267,0.95174077642659,0
chrX,105000001,106000000,Xq,0.376005,0.939337119587754,0
chrX,106000001,107000000,Xq,0.411386,0.958795902897407,0
chrX,107000001,108000000,Xq,0.390892,0.96251434712262,0
chrX,108000001,109000000,Xq,0.382638,0.937855092935728,482
chrX,109000001,110000000,Xq,0.403222,0.954297518990933,0
chrX,110000001,111000000,Xq,0.387664,0.962974046815058,0
chrX,111000001,112000000,Xq,0.391632,0.934407494740426,0
chrX,112000001,113000000,Xq,0.376642,0.959500193977057,0
chrX,113000001,114000000,Xq,0.347024,0.954802928518062,0
chrX,114000001,115000000,Xq,0.392969,0.928478285829359,0
chrX,115000001,116000000,Xq,0.355927,0.94088902356728,145
chrX,116000001,117000000,Xq,0.374809,0.936692737566782,0
chrX,117000001,118000000,Xq,0.396741,0.954347140215588,279
chrX,118000001,119000000,Xq,0.44096,0.966297017856345,0
chrX,119000001,120000000,Xq,0.415419,0.917421993590094,0
chrX,120000001,121000000,Xq,0.361276,0.901480527007896,0
chrX,121000001,122000000,Xq,0.366683,0.955344910849753,0
chrX,122000001,123000000,Xq,0.395123,0.969808505157084,0
chrX,123000001,124000000,Xq,0.38559,0.969033534974626,0
chrX,124000001,125000000,Xq,0.365799,0.965609743844335,0
chrX,125000001,126000000,Xq,0.359191,0.947405495514234,1581
chrX,126000001,127000000,Xq,0.356137,0.936226674284344,0
chrX,127000001,128000000,Xq,0.364981,0.96670801711832,0
chrX,128000001,129000000,Xq,0.410636,0.945113748445366,0
chrX,129000001,130000000,Xq,0.425719,0.96865809382785,0
chrX,130000001,131000000,Xq,0.394047,0.924264253916159,282
chrX,131000001,132000000,Xq,0.390583,0.96032436054119,0
chrX,132000001,133000000,Xq,0.41156,0.967756141763188,0
chrX,133000001,134000000,Xq,0.405845,0.970025119001721,140
chrX,134000001,135000000,Xq,0.418748,0.846339775551412,55
chrX,135000001,136000000,Xq,0.411781,0.977340030963115,0
chrX,136000001,137000000,Xq,0.402298,0.963587961492248,0
chrX,137000001,138000000,Xq,0.381862,0.95291988859615,0
chrX,138000001,139000000,Xq,0.387986,0.962089174159038,0
chrX,139000001,140000000,Xq,0.397823,0.961523714633476,215
chrX,140000001,141000000,Xq,0.387061,0.797718332428333,0
chrX,141000001,142000000,Xq,0.37541,0.948508559392111,0
chrX,142000001,143000000,Xq,0.373935,0.974323772120422,0
chrX,143000001,144000000,Xq,0.344425,0.913747307112975,0
chrX,144000001,145000000,Xq,0.3764,0.980139146601043,0
chrX,145000001,146000000,Xq,0.376839,0.96278403041834,0
chrX,146000001,147000000,Xq,0.372387,0.965147378137767,0
chrX,147000001,148000000,Xq,0.387314,0.95655158480728,0
chrX,148000001,149000000,Xq,0.398546,0.887147740406482,0
chrX,149000001,150000000,Xq,0.408613,0.952885890456375,0
chrX,150000001,151000000,Xq,0.425227,0.966233641800207,0
chrX,151000001,152000000,Xq,0.403004,0.897552478565934,0
chrX,152000001,153000000,Xq,0.478121,0.876851176580166,0
chrX,153000001,154000000,Xq,0.519866,0.864377554094559,0
chrX,154000001,155000000,Xq,0.390074,0.834037678402349,0
chrY,1000001,2000000,Yp,0.415218,0.448949206714588,0
chrY,2000001,3000000,Yp,0.412476,0.63122387003537,0
chrY,3000001,4000000,Yp,0.358644,0.601387373184067,186
chrY,4000001,5000000,Yp,0.360764,0.587818607452888,0
chrY,5000001,6000000,Yp,0.359788,0.593747331131557,0
chrY,6000001,7000000,Yp,0.398569,0.697868110206647,0
chrY,7000001,8000000,Yp,0.409424,0.914358947790856,171978
chrY,8000001,9000000,Yp,0.389486,0.959745207331981,125800
chrY,9000001,10000000,Yp,0.39592,0.662070110414153,17380
chrY,14000001,15000000,Yq,0.408762,0.946072475343106,0
chrY,15000001,16000000,Yq,0.387778,0.936098849533795,0
chrY,16000001,17000000,Yq,0.388385,0.91267590776443,0
chrY,17000001,18000000,Yq,0.389397,0.942609820105578,0
chrY,18000001,19000000,Yq,0.374976,0.855508752346944,0
chrY,19000001,20000000,Yq,0.389587,0.735486366626074,37226
chrY,20000001,21000000,Yq,0.369553,0.49373156878943,37223
chrY,21000001,22000000,Yq,0.38854,0.940643680030155,0
chrY,22000001,23000000,Yq,0.374117,0.809474963366868,0
chrY,23000001,24000000,Yq,0.37614,0.86043136972748,31021
chrY,24000001,25000000,Yq,0.398876,0.434024315041882,32818
chrY,25000001,26000000,Yq,0.387084,0.312867682439684,108655
chrY,26000001,27000000,Yq,0.399729,0.33958548036315,139835
chrY,27000001,28000000,Yq,0.399159,0.347289454723283,139829
chrY,28000001,29000000,Yq,0.31738,0.550369290767537,35541
chrY,29000001,30000000,Yq,0,0,0
chrY,30000001,31000000,Yq,0,0,0
chrY,31000001,32000000,Yq,0,0,0
chrY,32000001,33000000,Yq,0,0,0
chrY,33000001,34000000,Yq,0,0,0
chrY,34000001,35000000,Yq,0,0,0
chrY,35000001,36000000,Yq,0,0,0
chrY,36000001,37000000,Yq,0,0,0
chrY,37000001,38000000,Yq,0,0,0
chrY,38000001,39000000,Yq,0,0,0
chrY,39000001,40000000,Yq,0,0,0
chrY,40000001,41000000,Yq,0,0,0
chrY,41000001,42000000,Yq,0,0,0
chrY,42000001,43000000,Yq,0,0,0
chrY,43000001,44000000,Yq,0,0,0
chrY,44000001,45000000,Yq,0,0,0
chrY,45000001,46000000,Yq,0,0,0
chrY,46000001,47000000,Yq,0,0,0
chrY,47000001,48000000,Yq,0,0,0
chrY,48000001,49000000,Yq,0,0,0
chrY,49000001,50000000,Yq,0,0,0
chrY,50000001,51000000,Yq,0,0,0
chrY,51000001,52000000,Yq,0,0,0
chrY,52000001,53000000,Yq,0,0,0
chrY,53000001,54000000,Yq,0,0,0
chrY,54000001,55000000,Yq,0,0,0
chrY,55000001,56000000,Yq,0,0,0
chrY,56000001,57000000,Yq,0,0,0
chrY,57000001,58000000,Yq,0,0,0
chrY,58000001,59000000,Yq,0.052556,0.27490778948324,124150
